Date,AAPL,MSFT,NVDA,VOO,GLD,IEF,BTC-USD
2025-06-05,199.83721923828125,463.9739685058594,139.79409790039062,537.0692138671875,309.3299865722656,90.42725372314452,101575.953125
2025-06-06,203.11419677734372,466.6525573730469,141.5216827392578,542.5572509765625,305.17999267578125,89.7077407836914,104390.34375
2025-06-09,200.6539764404297,469.0038146972656,142.43040466308594,543.1384887695312,306.6199951171875,89.87083435058594,110294.1015625
2025-06-10,201.8691253662109,467.1883239746094,143.758544921875,546.232421875,306.7099914550781,90.02434539794922,110257.234375
2025-06-11,197.9945068359375,468.8748474121094,142.64002990722656,544.724853515625,308.3699951171875,90.39847564697266,108686.625
2025-06-12,198.4128570556641,475.0753173828125,144.80714416503906,546.7841186523438,312.20001220703125,90.79180145263672,105929.0546875
2025-06-13,195.6737060546875,471.1962890625,141.7811737060547,540.695068359375,316.2900085449219,90.4560317993164,106090.96875
2025-06-16,197.6359405517578,475.3431701660156,144.49754333496094,545.9171752929688,311.7799987792969,90.19700622558594,106796.7578125
2025-06-17,194.86692810058597,474.25189208984375,143.9282989501953,541.2665405273438,311.94000244140625,90.63832092285156,104601.1171875
2025-06-18,195.80319213867188,476.4344482421875,145.2864990234375,541.1581420898438,310.260009765625,90.69585418701172,104883.328125
2025-06-20,200.20574951171875,473.616943359375,143.65866088867188,539.6605224609375,310.1300048828125,90.75341796875,103309.6015625
2025-06-23,200.70376586914065,482.1488037109375,143.97824096679688,545.2174682617188,311.0799865722656,91.07000732421876,105577.7734375
2025-06-24,199.5084991455078,486.2261962890625,147.70326232910156,551.2081298828125,306.19000244140625,91.38658905029295,106045.6328125
2025-06-25,200.76353454589844,488.3691101074219,154.104736328125,551.4839477539062,307.1199951171875,91.42497253417967,107361.2578125
2025-06-26,200.20574951171875,493.508056640625,154.81381225585938,555.848876953125,306.7799987792969,91.75112915039062,106960.0
2025-06-27,200.28543090820312,492.0100402832031,157.54017639160156,558.6075439453125,301.2200012207031,91.51130676269533,107088.4296875
2025-06-30,204.3592529296875,493.4684143066406,157.77984619140625,561.399658203125,304.8299865722656,91.8758544921875,107135.3359375
2025-07-01,206.998779296875,488.1508483886719,153.09608459472656,561.1426391601562,307.54998779296875,91.7055206298828,105698.28125
2025-07-02,211.6005401611328,487.198486328125,157.0408477783203,563.6331176757812,309.25,91.51303100585938,108859.3203125
2025-07-03,212.70616149902344,494.8870544433594,159.1280517578125,568.505615234375,307.1400146484375,91.19544982910156,109647.9765625
2025-07-07,209.120361328125,493.7759399414063,158.02951049804688,563.949462890625,307.3699951171875,90.90673065185548,108299.8515625
2025-07-08,209.1801300048828,492.68463134765625,159.78717041015625,563.5738525390625,304.1600036621094,90.7719955444336,108950.2734375
